match_id,match_name,match_url,source_url
6a3068f7-576d-4a41-8946-5dac6b8b46de,SPCGC Hosts Kidlat Shooters USPSA 06-01-23,https://practiscore.com/results/all/6a3068f7-576d-4a41-8946-5dac6b8b46de,https://practiscore.com/results?query=Kidlat%20Shooters
165ca631-9918-49a6-a020-fe591db04061,Kidlat Shooters Sponsored Event For The Benefit of PNANH Outreach Programs Medical Mission,https://practiscore.com/results/all/165ca631-9918-49a6-a020-fe591db04061,https://practiscore.com/results?query=Kidlat%20Shooters
8be71674-9c44-49aa-becf-becdb0a4936c,SPCGC Hosts Kidlat Shooters USPSA 05-04-23,https://practiscore.com/results/all/8be71674-9c44-49aa-becf-becdb0a4936c,https://practiscore.com/results?query=Kidlat%20Shooters
b25b7f5d-c59c-496c-80cf-3e28863c5884,SPCGC Hosts Kidlat Shooters USPSA 04-06-23,https://practiscore.com/results/all/b25b7f5d-c59c-496c-80cf-3e28863c5884,https://practiscore.com/results?query=Kidlat%20Shooters
2ed81ac5-6c06-4345-8466-81cb1bea27be,Kidlat Shooters April Club Match,https://practiscore.com/results/all/2ed81ac5-6c06-4345-8466-81cb1bea27be,https://practiscore.com/results?query=Kidlat%20Shooters
5a1ef3ff-6f4c-4636-9245-bf71a9fdd502,Kidlat Shooters March Club Match,https://practiscore.com/results/all/5a1ef3ff-6f4c-4636-9245-bf71a9fdd502,https://practiscore.com/results?query=Kidlat%20Shooters
cce79377-02b3-4fa6-ac67-7abae797a0c9,SPCGC Hosts Kidlat Shooters USPSA 03-02-23,https://practiscore.com/results/all/cce79377-02b3-4fa6-ac67-7abae797a0c9,https://practiscore.com/results?query=Kidlat%20Shooters
dce6e4f2-3e7d-4f76-9433-c4e2890bce49,SPCGC Hosts Kidlat Shooters 02/02/23,https://practiscore.com/results/all/dce6e4f2-3e7d-4f76-9433-c4e2890bce49,https://practiscore.com/results?query=Kidlat%20Shooters
8b0129b7-1c7f-4702-9191-245517ba3ef3,SPCGC Hosts Kidlat Shooters USPSA 01-05-23,https://practiscore.com/results/all/8b0129b7-1c7f-4702-9191-245517ba3ef3,https://practiscore.com/results?query=Kidlat%20Shooters
1b0dbe07-99ec-425e-8d72-a5f53214f616,Kidlat Shooters Sponsored Fund Raising for USTNAI Gift From The Heart Outreach Program,https://practiscore.com/results/all/1b0dbe07-99ec-425e-8d72-a5f53214f616,https://practiscore.com/results?query=Kidlat%20Shooters
9337db00-a627-41c8-a969-672a02070107,SPCGC Hosts Kidlat Shooters USPSA 12-01-22,https://practiscore.com/results/all/9337db00-a627-41c8-a969-672a02070107,https://practiscore.com/results?query=Kidlat%20Shooters
8e41d087-15c7-4578-9944-5242c526b40a,Kidlat Shooters November Club Match,https://practiscore.com/results/all/8e41d087-15c7-4578-9944-5242c526b40a,https://practiscore.com/results?query=Kidlat%20Shooters
d96c526d-69ed-4a20-82ff-380cff896411,SPCGC USPSA Hosts Kidlat Shooters 10-06-22,https://practiscore.com/results/all/d96c526d-69ed-4a20-82ff-380cff896411,https://practiscore.com/results?query=Kidlat%20Shooters
20f8a20a-86f7-4221-bb02-37f60ba2eb08,Kidlat Shooters October Club Match,https://practiscore.com/results/all/20f8a20a-86f7-4221-bb02-37f60ba2eb08,https://practiscore.com/results?query=Kidlat%20Shooters
1c96a1a4-833d-4434-90b3-a05b352867c7,SPCGC Hosts Kidlat Shooters USPSA 09-01-22,https://practiscore.com/results/all/1c96a1a4-833d-4434-90b3-a05b352867c7,https://practiscore.com/results?query=Kidlat%20Shooters
e68c386a-a16d-4d4f-99e9-5a9cfb9cadf2,Kidlat Shooters August Club Match,https://practiscore.com/results/all/e68c386a-a16d-4d4f-99e9-5a9cfb9cadf2,https://practiscore.com/results?query=Kidlat%20Shooters
e88f1bb9-3bba-4081-849a-112f03f7fd9a,SPCGC USPSA Hosts Kidlat Shooters 08-04-22,https://practiscore.com/results/all/e88f1bb9-3bba-4081-849a-112f03f7fd9a,https://practiscore.com/results?query=Kidlat%20Shooters
e328fbec-e0b2-4441-8878-909d552f4126,SPCGC USPSA Hosts Kidlat Shooters 07-07-22,https://practiscore.com/results/all/e328fbec-e0b2-4441-8878-909d552f4126,https://practiscore.com/results?query=Kidlat%20Shooters
391b0495-e490-405e-92d5-d5e29f1ebd4c,Kidlat Shooters Benefit Club Match to Impact our Veterans,https://practiscore.com/results/all/391b0495-e490-405e-92d5-d5e29f1ebd4c,https://practiscore.com/results?query=Kidlat%20Shooters
b0cce7c6-b296-4d92-af2f-48e6fbd3edba,SPCGC hosts Kidlat shooters USPSA 06-02-2022,https://practiscore.com/results/all/b0cce7c6-b296-4d92-af2f-48e6fbd3edba,https://practiscore.com/results?query=Kidlat%20Shooters
225bda90-24bb-4043-a849-0ba49b7d93f6,Kidlat Shooters May Club Match,https://practiscore.com/results/all/225bda90-24bb-4043-a849-0ba49b7d93f6,https://practiscore.com/results?query=Kidlat%20Shooters
5dbe257e-263c-40fa-aa90-6ba144ef4eac,SPCGC Hosts Kidlat Shooters USPSA 05-05-22,https://practiscore.com/results/all/5dbe257e-263c-40fa-aa90-6ba144ef4eac,https://practiscore.com/results?query=Kidlat%20Shooters
